('Total Revenue', 'Total Revenue', '270,010,000', '245,122,000', '211,915,000', '198,270,000', '168,088,000')
         789477 function calls (764990 primitive calls) in 1.951 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 _writers.py:63(__call__)
        4    0.000    0.000    0.000    0.000 _connection.py:84(_keep_alive)
        4    0.000    0.000    0.000    0.000 sync.py:173(get_extra_info)
        4    0.000    0.000    0.005    0.001 filter.py:163(find_all)
        4    0.000    0.000    0.000    0.000 _models.py:371(__init__)
        4    0.000    0.000    0.000    0.000 filter.py:437(includes_everything)
        4    0.000    0.000    0.000    0.000 element.py:2877(__init__)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:443(__init__)
        4    0.000    0.000    0.000    0.000 _deprecation.py:22(_deprecated_alias)
        4    0.000    0.000    0.000    0.000 _htmlparser.py:266(handle_entityref)
        4    0.000    0.000    0.000    0.000 _urls.py:168(host)
        4    0.000    0.000    0.000    0.000 _urls.py:217(port)
        4    0.000    0.000    0.000    0.000 _decoders.py:233(__init__)
        4    0.000    0.000    0.000    0.000 _decoders.py:260(flush)
        4    0.000    0.000    0.000    0.000 _models.py:203(<dictcomp>)
        4    0.000    0.000    0.000    0.000 _models.py:202(keys)
        4    0.000    0.000    0.001    0.000 _models.py:1270(info)
        4    0.000    0.000    0.000    0.000 _models.py:231(multi_items)
        4    0.000    0.000    0.000    0.000 _decoders.py:49(decode)
        4    0.000    0.000    0.000    0.000 message.py:525(get_all)
        4    0.000    0.000    0.000    0.000 parse.py:108(_noop)
        4    0.000    0.000    0.000    0.000 _models.py:237(<listcomp>)
        4    0.000    0.000    0.000    0.000 ssl.py:461(__new__)
        4    0.000    0.000    0.000    0.000 parse.py:119(_coerce_args)
        4    0.000    0.000    0.000    0.000 _client.py:318(cookies)
        4    0.000    0.000    0.000    0.000 typing.py:1576(__init__)
        4    0.000    0.000    0.000    0.000 typing.py:465(__init__)
        4    0.000    0.000    0.000    0.000 enum.py:1154(_generate_next_value_)
        4    0.000    0.000    0.000    0.000 enum.py:1772(<listcomp>)
        4    0.000    0.000    0.000    0.000 functools.py:966(__init__)
        4    0.000    0.000    0.000    0.000 enum.py:178(__init__)
        4    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        4    0.000    0.000    0.000    0.000 functools.py:972(__set_name__)
        3    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:771(get)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:262(__subclasshook__)
        3    0.000    0.000    0.000    0.000 {built-in method time.time}
        3    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        3    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        3    0.000    0.000    0.000    0.000 {built-in method select.poll}
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        3    0.000    0.000    0.001    0.000 typing.py:2910(__new__)
        3    0.000    0.000    0.000    0.000 datetime.py:1673(__new__)
        3    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _urlparse.py:348(encode_host)
        3    0.000    0.000    0.000    0.000 _urlparse.py:213(urlparse)
        3    0.000    0.000    0.000    0.000 _utils.py:8(is_socket_readable)
        3    0.000    0.000    0.000    0.000 http11.py:291(is_closed)
        3    0.000    0.000    0.000    0.000 http11.py:274(has_expired)
        3    0.000    0.000    0.000    0.000 connection_pool.py:294(<listcomp>)
        3    0.000    0.000    0.000    0.000 connection.py:167(can_handle_request)
        3    0.000    0.000    0.000    0.000 connection.py:187(has_expired)
        3    0.000    0.000    0.000    0.000 connection.py:197(is_closed)
        3    0.000    0.000    0.000    0.000 element.py:1214(parents)
        3    0.000    0.000    0.006    0.002 element.py:2723(find_all)
        3    0.000    0.000    0.000    0.000 formatter.py:221(__init__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
        3    0.000    0.000    0.000    0.000 _urls.py:282(raw_path)
        3    0.000    0.000    0.000    0.000 _urlparse.py:395(normalize_port)
        3    0.000    0.000    0.000    0.000 _urlparse.py:422(validate_path)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1227(deepvalues)
        3    0.000    0.000    0.000    0.000 __init__.py:1319(disable)
        3    0.000    0.000    0.000    0.000 typing.py:2892(<listcomp>)
        3    0.000    0.000    0.000    0.000 typing.py:1731(__hash__)
        3    0.000    0.000    0.000    0.000 typing.py:1698(__repr__)
        3    0.000    0.000    0.000    0.000 typing.py:2928(<listcomp>)
        3    0.000    0.000    0.000    0.000 typing.py:2974(_namedtuple_mro_entries)
        3    0.000    0.000    0.000    0.000 datetime.py:46(_days_before_year)
        3    0.000    0.000    0.000    0.000 __init__.py:863(_addHandlerRef)
        3    0.000    0.000    0.000    0.000 __init__.py:882(__init__)
        3    0.000    0.000    0.000    0.000 datetime.py:2313(_create)
        3    0.000    0.000    0.000    0.000 __init__.py:1720(getEffectiveLevel)
        3    0.000    0.000    0.000    0.000 _parser.py:295(seek)
        3    0.000    0.000    0.000    0.000 dataclasses.py:565(<genexpr>)
        3    0.000    0.000    0.000    0.000 typing.py:2891(_make_nmtuple)
        3    0.000    0.000    0.000    0.000 typing.py:364(_tp_cache)
        3    0.000    0.000    0.000    0.000 typing.py:369(decorator)
        3    0.000    0.000    0.000    0.000 typing.py:2893(<dictcomp>)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:178(sub)
      2/1    0.000    0.000    0.000    0.000 {method 'send' of 'generator' objects}
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        2    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
        2    0.000    0.000    0.000    0.000 {method 'split' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        2    0.000    0.000    0.000    0.000 <frozen os>:1081(__subclasshook__)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:907(pop)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:812(__init__)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:790(items)
        2    0.000    0.000    0.002    0.001 <frozen codecs>:319(decode)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        2    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        2    0.002    0.001    0.002    0.001 {built-in method _codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        2    0.000    0.000    0.000    0.000 types.py:247(coroutine)
        2    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        2    0.000    0.000    0.001    0.001 __init__.py:71(search_function)
        2    0.000    0.000    0.000    0.000 functools.py:852(register)
        2    0.000    0.000    0.000    0.000 datetime.py:923(__new__)
        2    0.000    0.000    0.000    0.000 datetime.py:1336(__new__)
        2    0.000    0.000    0.084    0.042 _api.py:1(<module>)
        2    0.000    0.000    1.300    0.650 _client.py:1001(_send_single_request)
        2    0.000    0.000    0.000    0.000 _models.py:1084(__init__)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        2    0.000    0.000    1.296    0.648 connection.py:69(handle_request)
        2    0.000    0.000    0.000    0.000 utils.py:355(unquote)
        2    0.000    0.000    0.007    0.004 utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
        2    0.000    0.000    0.000    0.000 parse.py:469(urlsplit)
        2    0.000    0.000    0.001    0.000 cookiejar.py:1680(extract_cookies)
        2    0.000    0.000    0.000    0.000 _models.py:516(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:383(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:699(_get_content_decoder)
        2    0.000    0.000    0.016    0.008 _models.py:1(<module>)
        2    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
        2    0.000    0.000    0.000    0.000 pathlib.py:484(_parse_args)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1599(make_cookies)
        2    0.000    0.000    0.002    0.001 core.py:1(<module>)
        2    0.000    0.000    1.297    0.648 default.py:230(handle_request)
        2    0.000    0.000    0.000    0.000 _config.py:86(__init__)
        2    0.000    0.000    0.009    0.004 typing_extensions.py:3191(__call__)
        2    0.000    0.000    0.003    0.001 _streams.py:1(<module>)
        2    0.013    0.007    0.155    0.078 parser.py:133(goahead)
        2    0.000    0.000    0.012    0.006 parser.py:1(<module>)
        2    0.000    0.000    0.028    0.014 _synchronization.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:321(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:249(__init__)
        2    0.000    0.000    0.002    0.001 _eventloop.py:1(<module>)
        2    0.000    0.000    0.012    0.006 _sockets.py:1(<module>)
        2    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http11.py:238(_response_closed)
        2    0.000    0.000    0.000    0.000 socks_proxy.py:1(<module>)
        2    0.000    0.000    0.001    0.001 http11.py:140(_send_request_headers)
        2    0.000    0.000    0.000    0.000 http11.py:152(_send_request_body)
        2    0.000    0.000    0.000    0.000 _events.py:82(__init__)
        2    0.000    0.000    0.000    0.000 _events.py:137(__init__)
        2    0.000    0.000    1.088    0.544 http11.py:65(handle_request)
        2    0.000    0.000    1.086    0.543 http11.py:170(_receive_response_headers)
        2    0.000    0.000    0.009    0.004 http11.py:1(<module>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:409(close)
        2    0.000    0.000    1.296    0.648 connection_pool.py:199(handle_request)
        2    0.000    0.000    0.000    0.000 http_proxy.py:1(<module>)
        2    0.000    0.000    0.000    0.000 idna.py:145(encode)
        2    0.000    0.000    0.000    0.000 interfaces.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http2.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _events.py:247(__post_init__)
        2    0.000    0.000    0.036    0.018 connection.py:1(<module>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http11.py:344(close)
        2    0.000    0.000    0.000    0.000 connection_pool.py:23(assign_to_connection)
        2    0.000    0.000    0.000    0.000 connection_pool.py:310(<listcomp>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:390(__init__)
        2    0.000    0.000    0.000    0.000 _writers.py:22(write_headers)
        2    0.000    0.000    0.000    0.000 http11.py:325(__init__)
        2    0.000    0.000    0.000    0.000 _connection.py:353(trailing_data)
        2    0.000    0.000    0.000    0.000 _headers.py:107(__bool__)
        2    0.000    0.000    0.000    0.000 _receivebuffer.py:64(__bytes__)
        2    0.000    0.000    0.000    0.000 _connection.py:235(start_next_cycle)
        2    0.000    0.000    0.000    0.000 connection_pool.py:39(is_queued)
        2    0.000    0.000    0.000    0.000 http11.py:264(can_handle_request)
        2    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http11.py:36(HTTPConnectionState)
        2    0.000    0.000    0.000    0.000 http11.py:324(HTTP11ConnectionByteStream)
        2    0.000    0.000    0.000    0.000 _headers.py:124(<listcomp>)
        2    0.000    0.000    0.000    0.000 _headers.py:123(raw_items)
        2    0.000    0.000    0.000    0.000 _writers.py:94(send_eom)
        2    0.000    0.000    0.000    0.000 connection_pool.py:31(wait_for_connection)
        2    0.000    0.000    0.000    0.000 connection_pool.py:305(<listcomp>)
        2    0.000    0.000    0.000    0.000 _state.py:356(start_next_cycle)
        2    0.000    0.000    0.002    0.001 readers.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _headers.py:275(has_expect_100_continue)
        2    0.000    0.000    0.000    0.000 _writers.py:85(__init__)
        2    0.000    0.000    0.000    0.000 _writers.py:36(write_request)
        2    0.000    0.000    0.000    0.000 _writers.py:88(send_data)
        2    0.000    0.000    0.000    0.000 connection_pool.py:389(PoolByteStream)
        2    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _testing.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _resources.py:1(<module>)
        2    0.000    0.000    0.000    0.000 coroutines.py:21(iscoroutinefunction)
        2    0.000    0.000    0.000    0.000 _subprocesses.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sync.py:121(__init__)
        2    0.000    0.000    0.000    0.000 _adapters.py:25(__init__)
        2    0.000    0.000    0.000    0.000 _tasks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:18(__init__)
        2    0.000    0.000    0.000    0.000 base.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:40(enforce_url)
        2    0.000    0.000    0.000    0.000 mock.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _adapters.py:12(__init__)
        2    0.000    0.000    0.000    0.000 _adapters.py:16(__getattr__)
        2    0.000    0.000    0.000    0.000 _adapters.py:165(wrap_spec)
        2    0.000    0.000    0.000    0.000 _synchronization.py:240(__init__)
        2    0.000    0.000    0.000    0.000 _synchronization.py:281(__init__)
        2    0.000    0.000    0.000    0.000 _synchronization.py:284(set)
        2    0.000    0.000    0.000    0.000 _typedattr.py:25(__init_subclass__)
        2    0.000    0.000    0.000    0.000 default.py:122(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:282(reset)
        2    0.000    0.000    0.006    0.003 element.py:2692(find)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:866(_ensure_subclassable)
        2    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        2    0.000    0.000    0.000    0.000 _models.py:591(elapsed)
        2    0.000    0.000    0.000    0.000 _models.py:606(request)
        2    0.000    0.000    0.000    0.000 _models.py:1267(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:610(http_version)
        2    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1261(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:515(_from_parsed_parts)
        2    0.000    0.000    0.000    0.000 default.py:130(close)
        2    0.000    0.000    0.000    0.000 _urls.py:374(__str__)
        2    0.000    0.000    0.000    0.000 __init__.py:311(deprecated_argument)
        2    0.000    0.000    0.000    0.000 _urls.py:307(is_absolute_url)
        2    0.000    0.000    0.000    0.000 pathlib.py:53(__init__)
        2    0.000    0.000    0.000    0.000 _urlparse.py:200(__str__)
        2    0.000    0.000    0.000    0.000 _urlparse.py:186(copy_with)
        2    0.000    0.000    0.000    0.000 _urls.py:319(is_relative_url)
        2    0.000    0.000    0.000    0.000 _urls.py:195(raw_host)
        2    0.000    0.000    0.000    0.000 _urlparse.py:447(normalize_path)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:867(inner)
        2    0.000    0.000    0.000    0.000 _urlparse.py:167(authority)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:3174(__init__)
        2    0.000    0.000    0.000    0.000 _htmlparser.py:377(prepare_markup)
        2    0.000    0.000    0.002    0.001 _models.py:1249(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
        2    0.000    0.000    0.000    0.000 _models.py:635(content)
        2    0.000    0.000    0.000    0.000 _models.py:619(reason_phrase)
        2    0.000    0.000    0.003    0.001 _models.py:1101(extract_cookies)
        2    0.000    0.000    0.000    0.000 _models.py:771(has_redirect_location)
        2    0.000    0.000    0.000    0.000 _models.py:595(request)
        2    0.000    0.000    0.000    0.000 _urls.py:134(raw_scheme)
        2    0.000    0.000    0.000    0.000 _models.py:242(get)
        2    0.000    0.000    0.000    0.000 _models.py:1228(__bool__)
        2    0.000    0.000    0.000    0.000 parse.py:1211(_splittag)
        2    0.000    0.000    0.000    0.000 parse.py:374(urlparse)
        2    0.000    0.000    0.001    0.000 parse.py:1080(_splittype)
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        2    0.000    0.000    0.000    0.000 _models.py:274(update)
        2    0.000    0.000    0.000    0.000 _models.py:260(<listcomp>)
        2    0.000    0.000    0.280    0.140 _models.py:876(read)
        2    0.000    0.000    0.000    0.000 calendar.py:57(__init__)
        2    0.000    0.000    0.000    0.000 calendar.py:76(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1267(__init__)
        2    0.000    0.000    0.000    0.000 _auth.py:38(auth_flow)
        2    0.000    0.000    0.000    0.000 __init__.py:1479(info)
        2    0.000    0.000    0.000    0.000 request.py:337(full_url)
        2    0.000    0.000    0.000    0.000 request.py:360(data)
        2    0.000    0.000    0.000    0.000 request.py:301(request_host)
        2    0.000    0.000    0.001    0.000 parse.py:1101(_splithost)
        2    0.000    0.000    0.000    0.000 ssl.py:1235(send)
        2    0.000    0.000    0.000    0.000 parse.py:1059(unwrap)
        2    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
        2    0.000    0.000    0.000    0.000 socket.py:220(__init__)
        2    0.000    0.000    0.000    0.000 parse.py:413(_splitnetloc)
        2    0.000    0.000    0.000    0.000 _models.py:252(get_list)
        2    0.000    0.000    0.000    0.000 _models.py:961(close)
        2    0.000    0.000    0.001    0.001 request.py:374(_parse)
        2    0.000    0.000    0.000    0.000 _client.py:77(_port_or_default)
        2    0.000    0.000    0.000    0.000 _client.py:145(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:912(createLock)
        2    0.000    0.000    0.000    0.000 __init__.py:428(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1273(append)
        2    0.000    0.000    0.000    0.000 datetime.py:765(__neg__)
        2    0.000    0.000    0.000    0.000 __init__.py:435(validate)
        2    0.000    0.000    0.001    0.001 request.py:343(full_url)
        2    0.000    0.000    0.000    0.000 __init__.py:256(_register_at_fork_reinit_lock)
        2    0.000    0.000    0.000    0.000 _client.py:760(_transport_for_url)
        2    0.000    0.000    0.000    0.000 inspect.py:300(ismethod)
        2    0.000    0.000    0.000    0.000 inspect.py:409(iscoroutinefunction)
        2    0.000    0.000    0.000    0.000 __init__.py:576(__init__)
        2    0.000    0.000    0.000    0.000 typing.py:2667(final)
        2    0.000    0.000    0.000    0.000 _auth.py:62(sync_auth_flow)
        2    0.000    0.000    0.002    0.001 request.py:319(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:274(__exit__)
        2    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
        2    0.000    0.000    0.000    0.000 reprlib.py:12(decorating_function)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        2    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
        2    0.000    0.000    0.000    0.000 functools.py:191(<setcomp>)
        2    0.000    0.000    0.000    0.000 functools.py:421(_unwrap_partial)
        2    0.000    0.000    0.000    0.000 _client.py:156(close)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}
        2    0.000    0.000    0.000    0.000 threading.py:366(notify)
        2    0.000    0.000    0.000    0.000 threading.py:243(__init__)
        2    0.000    0.000    0.000    0.000 contextlib.py:305(asynccontextmanager)
        2    0.000    0.000    0.000    0.000 inspect.py:391(_has_code_flag)
        2    0.000    0.000    0.000    0.000 threading.py:396(notify_all)
        2    0.000    0.000    0.000    0.000 threading.py:562(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:271(__enter__)
        2    0.000    0.000    0.000    0.000 threading.py:590(set)
        2    0.000    0.000    0.000    0.000 functools.py:845(_is_valid_dispatch_type)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:85(add)
        2    0.000    0.000    0.000    0.000 threading.py:286(_is_owned)
        2    0.000    0.000    0.000    0.000 functools.py:741(is_related)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
        1    0.000    0.000    0.000    0.000 <frozen os>:48(<listcomp>)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:52(normcase)
        1    0.000    0.000    0.001    0.001 <frozen ntpath>:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:933(clear)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:1004(getincrementaldecoder)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1136(get_resource_reader)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1192(_gcd_import)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1101(_sanity_check)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:975(exec_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:962(create_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:895(_resolve_filename)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_build}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x794dd631f100}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.022    0.022    0.023    0.023 {built-in method _socket.getaddrinfo}
        1    0.000    0.000    0.000    0.000 {function socket.close at 0x794dd634b7e0}
        1    0.091    0.091    0.091    0.091 {method 'connect' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x794dd634b880}
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 functools.py:732(_compose_mro)
        1    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
        1    0.000    0.000    0.004    0.004 _content.py:1(<module>)
        1    0.000    0.000    0.000    0.000 message.py:73(_parseparam)
        1    0.000    0.000    1.804    1.804 financial_enhanced.py:7(get_page)
        1    0.000    0.000    0.000    0.000 weakref.py:289(update)
        1    0.000    0.000    0.000    0.000 _client.py:594(Client)
        1    0.000    0.000    0.000    0.000 _client.py:189(__init__)
        1    0.000    0.000    0.000    0.000 _client.py:1275(__enter__)
        1    0.000    0.000    1.581    1.581 _client.py:879(send)
        1    0.000    0.000    1.302    1.302 _client.py:930(_send_handling_auth)
        1    0.000    0.000    0.000    0.000 _client.py:188(BaseClient)
        1    0.000    0.000    1.951    1.951 financial_enhanced.py:1(<module>)
        1    0.000    0.000    1.302    1.302 _client.py:964(_send_handling_redirects)
        1    0.000    0.000    0.000    0.000 datetime.py:1311(time)
        1    0.000    0.000    0.000    0.000 datetime.py:893(date)
        1    0.000    0.000    0.000    0.000 datetime.py:1665(datetime)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
        1    0.000    0.000    0.046    0.046 _client.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _client.py:1307(AsyncClient)
        1    0.000    0.000    0.000    0.000 _client.py:340(build_request)
        1    0.000    0.000    0.000    0.000 _client.py:517(_redirect_url)
        1    0.000    0.000    0.000    0.000 _client.py:546(_redirect_headers)
        1    0.000    0.000    0.058    0.058 _client.py:639(__init__)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
        1    0.000    0.000    0.039    0.039 _auth.py:1(<module>)
        1    0.000    0.000    0.001    0.001 hashlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
        1    0.000    0.000    0.009    0.009 feedparser.py:1(<module>)
        1    0.000    0.000    0.001    0.001 header.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.015    0.015 client.py:1(<module>)
        1    0.000    0.000    0.208    0.208 connection.py:105(_connect)
        1    0.000    0.000    0.019    0.019 request.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:2499(getproxies_environment)
        1    0.000    0.000    0.113    0.113 socket.py:821(create_connection)
        1    0.000    0.000    0.000    0.000 charset.py:1(<module>)
        1    0.000    0.000    0.000    0.000 random.py:128(seed)
        1    0.000    0.000    0.000    0.000 utils.py:393(decode_params)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1(<module>)
        1    0.000    0.000    0.000    0.000 message.py:652(_get_params_preserve)
        1    0.000    0.000    0.000    0.000 random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        1    0.000    0.000    0.002    0.002 socket.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1569(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1914(IPv6Address)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2332(_IPv6Constants)
        1    0.000    0.000    0.000    0.000 ssl.py:566(set_alpn_protocols)
        1    0.000    0.000    0.000    0.000 parse.py:745(parse_qsl)
        1    0.000    0.000    0.002    0.002 parse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:484(SSLContext)
        1    0.000    0.000    0.016    0.016 ssl.py:745(create_default_context)
        1    0.000    0.000    0.000    0.000 ssl.py:1006(SSLSocket)
        1    0.000    0.000    0.094    0.094 ssl.py:1018(_create)
        1    0.000    0.000    0.000    0.000 message.py:135(Message)
        1    0.000    0.000    0.000    0.000 message.py:909(get_content_charset)
        1    0.000    0.000    0.000    0.000 tempfile.py:821(SpooledTemporaryFile)
        1    0.000    0.000    0.002    0.002 tempfile.py:1(<module>)
        1    0.000    0.000    0.003    0.003 ssl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _models.py:441(_prepare)
